,operation,property_type,place_name,place_with_parent_names,country_name,state_name,geonames_id,lat-lon,lat,lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url,description,title,image_thumbnail
487,sell,house,Esperanza,|Argentina|Santa Fe|Esperanza|,Argentina,Santa Fe,3856022.0,"-31.456348,-60.91782",-31.456348,-60.91781999999999,,,,,,,,,,4.0,,http://www.properati.com.ar/15erz_venta_casa_esperanza_lavadero_patio_vista_garage_re-max-fortaleza,"Corredor Responsable: Gerardo Portmann - CCI MAT. Nº 0472Contacto: Maria Jose Pavanni - MLS ID # 420451018-105Casa de excelente calidad constructiva, ubicada en un barrio residencial de la ciudad, la misma cuenta con tres ingresos, uno principal donde encontramos un estar comedor de amplias dimensiones conectado con una cocina integrada y un amplio ventanal que da a la galería de la casa con una hermosa vista al patio. La parte privada de la propiedad se encuentra a la izquierda del comedor donde están los dos dormitorios y un baño completo. A un costado de la cocina está el lavadero que conecta a la cochera totalmente cerrada y aun depósito pequeño a la derecha. Excelente entorno, barrio tranquilo y familiar. Cuenta con todos los servicios, agua, luz, gas y cloacas. ",Casa de dos dormitorios BARRIO PARQUE,https://thumbs4.properati.com/1/o2Mr-2D5crUBSp0P0Z_-4MjNCJY=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_f8dc2d8897d04e51ab197249a6c80aad_iList.jpg
488,sell,apartment,Villa Devoto,|Argentina|Capital Federal|Villa Devoto|,Argentina,Capital Federal,3427451.0,"-34.58755,-58.510616",-34.58755,-58.510616000000006,142000.0,USD,2505519.0,142000.0,,54.0,,2629.6296296296296,2.0,2.0,,http://www.properati.com.ar/15est_venta_departamento_villa-devoto_balcon_suite_lavadero_sum_terraza_toilette_garage_placard_re-max-premium-ii,"Corredor Responsable: Ariel Champanier - CUCICBA 4330Contacto: Emiliano Dorignac - MLS ID # 420511008-181Exclusivo desarrollo de diseño original con las comodidades y espacios amplios de una casa y las comodidades y seguridad de un departamento. Ubicado en Ladines 3375, entre las calles Campana y Llavallol. Grandes espacios comunes internos que dotan al emprendimiento de una fluidez natural agradable par ser habitado. Cuenta con unidades de 1, 2 o 3 dormitorios, con grandes terrazas y cocheras privadas. No dude en solicitarnos la lista de unidades y sus características.  Departamento de 2 Ambientes, con toilette y baño completo en suite. Cocina con Lavadero independientes. Balcón aterrazado en el Living.  Cochera fija descubierta. Opción de cochera cubierta disponible. Solicitar lista de precios de unidades (2 y 3 ambientes)  Edificio con SUM  Fecha estimada de entrega: Octubre 2018.  Detalles Ascensores de acero inoxidable Puerta de entrada de seguridad (tipo Pentágono) Herrajes de acero inoxidable Portón automatizado. Balcones con barabdas tipo tubo y vidrio laminado gris. Dormitorio con placard y baño completo en suite. Cortinas blackout. Artefacto de cocina a GAS de acero inoxidable tipo LONGVIE o similar. Muebles de cocina Melamina o laqueado blanco. Mesada en granito, gris mara. Toilette. Preinstalacion para recibir split frió calor. Agua caliente individual por termotanque a gas. Pico de gas en el Living/Estar  Revestimientos y Pisos Baño, porcelanato. Living comedor, porcelanato. Dormitorios, flotantes.   Aberturas Ventanas corredizas, premarcos, marcos y hojas de aluminio anodizado natural, tipo Módena Aluar  Baños Artefactos sanitarios de primera marca Roca Mónaco.   A 10 CUADRAS DEL ACCESO A General Paz A 5 Cuadras del Metro bus San Martín (Estación Ladines) A cuadras de la estación Villa Pueyrredon del ferrocarril Mitre y de la Estación Libertador del Ferrocarril Urquiza.  Forma de pago: 30% al contado y el resto en cuotas en pesos ajustadas al indice de construcción. ",DEPARTAMENTO 2 AMBIENTES COCHERA en CUOTAS,https://thumbs4.properati.com/3/VpK2CXldpI3P7Mwh8nJOE0DCcvQ=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_31a77ba2955640dcab4bc9d4e289ce8c_iList.jpg
489,sell,house,Mapuche Country Club,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Mapuche Country Club|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.442893,-58.85318",-34.442893,-58.85318,780000.0,USD,13762710.0,780000.0,,494.0,,1578.947368421053,,7.0,,http://www.properati.com.ar/15esz_venta_casa_mapuche-country-club_balcon_suite_hidromasaje_jardin_lavadero_parrilla_piscina_quincho_terraza_toilette_vestidor_luminoso_vista_dependencias_garage_impecable_re-max-win,"Corredor Responsable: Win Bienes Raices SRL - CSI 5352Contacto: Mariana Kuhn - MLS ID # 420521023-9IMPONENTE RESIDENCIA. ESTILO NEOCLÁSICO. IMPECABLE ESTADO!!!!. FRENTE AL GOLF.  PLANTA BAJA: Amplio hall de recepción, Living con chimenea frente de mármol , Comedor Principal, Sala de cine , Toilette, Cocina con Comedor diario y Family, Dependencia de servicio con baño, Despensa y lavadero. Todos los ambientes cuentan con grandes ventanales con salida a la galería y jardín. Muy luminosos. PLANTA ALTA: Amplio hall de distribución , gran Master Suite con salida a balcón terraza vista al parque,  vestidor y baño con mesada de doble bacha, box de ducha y jacuzzi . 4 dormitorios , dos baños completos compartimentados. Escritorio con subida al Altillo. En pasillo varios armarios de guardado. EXTERIORES: Quincho cerrado . Parrilla. Galería muy amplia alrededor de toda la casa. Baño de piscina, Cochera . Gran parque parquizado, cercado con arbustos, ornamentados con canteros de plantas y árboles. Detalles de construcción: Paredes exteriores en mampostería , con revestimiento cementicio tipo Tarquini, imitación piedra París. Pisos de toda la casa en Porcellanato. Escalera de mármol con baranda de hierro forjado artístico. Las paredes interiores son de mampostería enlucidas en yeso, con terminación satinado. Cocina mesada de mármol con cocina gastronómica con extractor de aire. lavavajillas. Toda la casa cuenta con artefactos de iluminación. La carpintería de alta prestación, doble vidrio y cámara de aire (DVH). Sistema de calefacción por aire Frío Calor . Piscina con guarda de venecitas, con filtro y luces. Parrilla con puertas de hierro . Solárium de travertilit. Riego por aspersión. ",Casa en Venta - Mapuche Country Club,https://thumbs4.properati.com/3/8uSs15G6rkVc7dzZVqic1EMJphU=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_f48574d7e87742519f00e5ef5b47145a_iList.jpg
490,sell,house,Berisso,|Argentina|Buenos Aires Interior|Berisso|Berisso|,Argentina,Buenos Aires Interior,,"-34.878217,-57.891533",-34.878217,-57.891532999999995,1400000.0,ARS,1385395.67,78517.14,,189.0,,7407.407407407409,,7.0,,http://www.properati.com.ar/15etd_venta_casa_berisso_patio_terraza_garage_re-max-diagonal,"Corredor Responsable: Marcelo Di Girolamo - C.D.C.P.D.J.L.P 6962Contacto: Pablo Stagliano - MLS ID # 23 y 157, Berisso. Propiedad desarrollada en planta baja, con acceso por Avenida Génova a pocas cuadras del centro comercial de Berisso. Cuenta con tres unidades en block. 1- Departamento de 2 dormitorios con cocina-comedor, baño, patio y terraza. Sobre calle 10. 2- Un departamento de 1 dormitorio con living-comedor, cocina y baño. Sobre calle 157. 3- Sobre la esquina, posee un local comercial con baño. La propiedad también cuenta con garage sobre calle 10. Actualmente se encuentran alquiladas las tres unidades. Ideal para Inversor, tres rentas de forma inmediata. Son 189 m2 cubiertos aproximadamente sobre un lote de 11,71m x 17m. Posible Apto Banco.","Casa en block. Ideal Inversor p/ Renta, Berisso.",https://thumbs4.properati.com/4/NV11_Qm4vyaGDECKrtxLtx1NlWY=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_965d7f3d9ecd4ecb998f8d21efc4577c_iList.jpg
491,sell,apartment,Barrio Norte,|Argentina|Capital Federal|Barrio Norte|,Argentina,Capital Federal,3436109.0,"-34.596335,-58.409886",-34.596334999999996,-58.409886,250000.0,USD,4411125.0,250000.0,,122.0,,2049.180327868853,1.0,,,http://www.properati.com.ar/15etu_venta_departamento_barrio-norte_lavadero_parrilla_patio_sum_vestidor_luminoso_garage_estrenar_subte-linea-d_subte-linea-h_re-max-uno-iii,"Corredor Responsable: Uno Bienes Raices SRL - CUCICBA 4993Contacto: Pablo Heffes - MLS ID # 420681023-57El Departamento en Duplex a estrenar se encuentra ubicado en la calle Agüero al 1100 Capital Federal, entre Paraguay y Jose Antonio Cabrera.  Moderno y Luminoso. Detalles de calidad (Pisos de porcellanato importado - Mesada de Cocina Technistone - Griferia FV - Puertas Pentagono )  Se encuentra en el 1° Piso de un total de 6 Pisos- Cfte Total de  122 m2.  En su planta baja se encuentra  un baño completo - Cocina integrada al linving comedor - Patio En su planta alta se encuentra un baño completo y 2 habitaciones (una con espacio del vestidor) Cochera Fija ( valor 30.000 U$S opcional)  Expensas 2600 Pesos   El edificio cuenta con: Laundry - Parrilla - SUM.  Esta próximo a estación de subte linea D Agüero - Cerca de Av. Santa Fe - Cerca de Av. Córdoba - Cerca de Universidad de Palero - Cerca de Universidad UBA (Medicina y Ciencias Económicas ).    ",Depto en Duplex + Patio + Cochera Opcional,https://thumbs4.properati.com/4/r-FS9xX-uJPCjrRNuNwnL976cU0=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_20c83404afc940778766407be3ff43a8_iList.jpg
492,sell,store,Villa de Mayo,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Villa de Mayo|,Argentina,Bs.As. G.B.A. Zona Norte,,"-34.506338,-58.670186",-34.506338,-58.670186,250000.0,USD,4411125.0,250000.0,,20.0,,12500.0,,,,http://www.properati.com.ar/15eu1_venta_local_villa-de-mayo_terraza_vista_sauna_lujoso_re-max-life,"Corredor Responsable: Jorge Roca - CMCPSM 2550Contacto: Orlando Briones Valenzuela - MLS ID # 420721011-42PLANTA BAJA:  Gran salón con piso de roble alto impacto!! Espejos en todo su laterlal con barra Cocina Integrada Recepción Cuerpo de baños con duchas para hombre y mujer por separado con accesorios de categoría Hermosa vista al fondo del complejo con cascada!!  SEEGUNDO NIVEL:   Se accede por escalera Sector preparado con barandas de seguridad y vista al salón principal, actualmente funcionando Pilates Reformer, IN DOOR CYCLE Cuarto de guardado  TERCER NIVEL:  Sector preparado para SPA!! Cuarto de masajes Sauna Baño Vestuarios Gran espacio de circulación Cocina completa!! Acceso a TERRAZA  Propiedad construida con excelentes materiales!! Muy buena calidad constructiva, Revestimiento de tarquini en todo su frente, adoquines en vereda. Detalles en paredes de escalera con piedras y barandas de acero inoxidable!!  DIGNA DE SER VISITADA, NO TE LO PIERDAS!! LLAMANOS PARA VISITARLA!! ","LOCAL EN VILLA DE MAYO, IDEAL INVERSOR!!",https://thumbs4.properati.com/4/zw406dk7eFJrF97eVWsObH-H-5c=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_67eb6d004fd947a9aabb1a955122beae_iList.jpg
493,sell,house,General Roca,|Argentina|Río Negro|General Roca|,Argentina,Río Negro,3855061.0,"-39.077762,-67.238396",-39.077762,-67.238396,,,,,,,,,,7.0,,http://www.properati.com.ar/15eu3_venta_casa_general-roca_suite_hidromasaje_jardin_lavadero_parrilla_quincho_vestidor_aire-acondicionado_re-max-revoluciona,"Corredor Responsable: María José Requena - MP N° 188Contacto: Diego González - MLS ID # 420771014-26RE/MAX vende en exclusiva casa en la localidad de Ingeniero Huergo.  La casa tiene 264 mts2 y cuenta con:  Cocina muy amplia con desayunador,  anafe y horno eléctrico empotrados en la pared.  Comedor muy cómodo, Living en cómodo y en desnivel.  Lavadero.  Tres Dormitorios: dos en planta baja, uno de los cuales es una suite con vestidor y baño, y el tercero en planta alta que es el dormitorio de Huésped, y posee un baño mas muy amplio con jacuzzi.  Además posee, Play room y biblioteca en planta alta.  Quincho con parrilla y un hermoso jardín.  Posee 5 aires acondicionados, calefacción por calefactores, 3 tanques de agua más uno a nivel del suelo para uso como cisterna, lo cual permite nunca tener problemas de agua. Alarma, cámaras de seguridad, portón automatizado y portero con cámara, toda cercada con verjas.  Está muy bien ubicada tiene acceso directo a la ruta 22, en su cercanías tiene escuela primaria y secundaria, el hospital está a 4 cuadras y la comisaria a media cuadra.  Consultar por precio y forma de pago.   Martillera Responsable Maria Jose Requena MP 188.En cumplimiento de la Ley 20.266 Nacional, Ley 2051 CMyCPN de la Prov.de Rio Negro., Ley 22.802 de Lealtad Comercial, Ley 24.240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes NO ejercen el corretaje inmobiliario.Todas las operaciones inmobiliarias son concluidas por los martilleros y corredores colegiados, cuyos datos se exhiben debajo del nombre de la inmobiliaria. ",RE/MAX REVOLUCIONA VENDE CASA EN INGENIERO HUERGO,https://thumbs4.properati.com/7/0pqvHkJEoJ1y2eZHcxE1g6yrS4s=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_f586505d063042ab8d5e346e06a21a41_iList.jpg
494,sell,apartment,Rosario,|Argentina|Santa Fe|Rosario|,Argentina,Santa Fe,3838574.0,"-32.9531789216,-60.6295183434",-32.9531789216,-60.6295183434,850000.0,ARS,841133.07,47671.12,30.0,,1589.0373333333334,,2.0,,,http://www.properati.com.ar/15euc_venta_departamento_rosario_garage_avalon-propiedades_e2c,"Ubicado en uno de los barrios de mayor jerarquía de la ciudad: Barrio Martin. Próximo a Zona costera, Monumento a la Bandera, Parque Urquiza, Estación Fluvial, Av Pellegrini y Ciudad Universitaria Siberia. Cocheras disponibles. Terminaciones de calidad, pisos de porcelanato, cocina completa con alacena, bajo mesada, calefón y artefacto cocina. Baño completo con bañera de moderno diseño. Entrega inmediata.  - Publicado por ","Departamento monoambiente, cercano al Monumento!",https://thumbs4.properati.com/0/8JbNeIE-NnnWgIBQujdmkZTfZ6k=/trim/198x0/smart/filters:strip_icc()/www.kiteprop.com/images/properties/lg/1123-f74e90fb5f0d692e3151519a416d5bc2.jpg
495,sell,house,Caisamar,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Caisamar|,Argentina,Buenos Aires Costa Atlántica,,"-37.956051,-57.55445",-37.956051,-57.55445,130000.0,USD,2293785.0,130000.0,110.0,110.0,1181.8181818181818,1181.8181818181818,,4.0,,http://www.properati.com.ar/15euu_venta_casa_caisamar_lavadero_parrilla_patio_garage_placard_valencia-cons-inmobiliarios,"Casa en esquina compuesta de dos plantas con garage y trotadora para dos autos. En planta baja: living comedor con salida al patio, cocina en L con comedor diario, baño completo con mampara y ducha, dos dormitorios uno de ellos con placard, garage para un auto, en planta alta un dormitorio con placard.Patio trasero con pequeño espacio techado con lavadero y parrilla, acceso vehicular con espacio para dos autos.Pisos de cerámicos, aberturas de madera, persianas de PVC y rejas en todas las aberturas. Calefacción con calefactores. APTO CRÉDITO HIPOTECARIO.",Ricardo Palma y Pascuala Mugaburu,https://thumbs4.properati.com/0/zNLJnw0IO8zoLQ-DlIWIc7MJfXw=/trim/198x0/smart/filters:strip_icc()/services.neoinmuebles.com/i/VLNC/feed/13657.jpg
496,sell,apartment,Boca,|Argentina|Capital Federal|Boca|,Argentina,Capital Federal,3436004.0,"-34.633761,-58.360234",-34.633761,-58.360234,140000.0,USD,2470230.0,140000.0,83.0,74.0,1686.7469879518073,1891.891891891892,,3.0,,http://www.properati.com.ar/15euv_venta_departamento_boca_balcon_luminoso_impecable_zimmer-sarmiento-propiedades,"Pinzón 400. Departamento de 83 metros totales, ubicado en la zona más turística del tradicional barrio de La Boca.A pocas cuadras del paseo de Caminito.Se ingresa a un amplio living-Comedor con pisos de pinotea y de roble de Eslavonia totalmente plastificados y en perfecto estado, con acceso al balcón corrido de 9 metros cuadrados.Un pasillo conecta este sector con la habitación principal y un escritorio al fondo. El baño fue remodelado y tiene una excelente ventilación natural. La cocina es muy cómoda y fue renovada por completo. Las cañerías de agua y gas fueron cambiadas y se hizo toda la instalación eléctrica de nuevo.La cocina cuenta con entrada de servicio, pisos de granito y mármol brasilero negro.Todos los ambientes tienen ventanas que permiten el ingreso de buena luz y ventilación.Los techos son altos y una construcción estilo francesa muy buena con ascensor jaula muy bien mantenido.Son dos departamentos por piso y este es último piso.El departamento se entrega impecable. Las expensas son bajas.",Impecable departamento en La Boca.,https://thumbs4.properati.com/0/Htz1edhxBG6Z8EsNGIdANQwBOKc=/trim/198x0/smart/filters:strip_icc()/services.neoinmuebles.com/i/ZSPR/feed/5676.jpg
497,sell,apartment,Roosevelt,|Argentina|Buenos Aires Interior|Rivadavia|Roosevelt|,Argentina,Buenos Aires Interior,3838609.0,,,,169000.0,USD,2981920.5,169000.0,,75.0,,2253.333333333333,,,,http://www.properati.com.ar/15ev2_venta_departamento_roosevelt_garage_martatilde-shy-nez-propiedades,"Torre Gaudiacute;, se destaca por su ubicacion privilegiada en unos de los puntos mas altos, sobre Av. Roosevelt. 2 dormitorios, 2 bantilde;os, buenos metrajes, se entregaran con linea blanca y cortinados, garaje opcional, apto para profesionales.Consultenos!! ID: 162.2.706",Apartamentos en Roosevelt,https://thumbs4.properati.com/8/Zyq721vC1OW4Gu6tcwXvsBb8cj8=/trim/198x0/smart/filters:strip_icc()/www.puntahoy.com/imgs/162/G/inm_706_1.jpg
498,sell,apartment,Roosevelt,|Argentina|Buenos Aires Interior|Rivadavia|Roosevelt|,Argentina,Buenos Aires Interior,3838609.0,,,,137000.0,USD,2417296.5,137000.0,,55.0,,2490.909090909091,,,,http://www.properati.com.ar/15ev3_venta_departamento_roosevelt_garage_martatilde-shy-nez-propiedades,"Torre Gaudiacute;, se destaca por su ubicacion privilegiada en unos de los puntos mas altos, sobre Av. Roosevelt. 1 dormitorio, con buenos metrajes, se entregaran con linea blanca y cortinados, garaje opcional, apto para profesionales.Consultenos!! ID: 162.2.705",Apartamentos en Roosevelt,https://thumbs4.properati.com/3/cyUdX1saeMUFJ9ythZWYgVMnYEc=/trim/198x0/smart/filters:strip_icc()/www.puntahoy.com/imgs/162/G/inm_705_1.jpg
499,sell,apartment,Roosevelt,|Argentina|Buenos Aires Interior|Rivadavia|Roosevelt|,Argentina,Buenos Aires Interior,3838609.0,,,,103000.0,USD,1817383.5,103000.0,,37.0,,2783.783783783784,,,,http://www.properati.com.ar/15ev4_venta_departamento_roosevelt_garage_martatilde-shy-nez-propiedades,"Torre Gaudiacute;, se destaca por su ubicacion privilegiada en unos de los puntos mas altos, sobre Av. Roosevelt. Monoambientes con buenos metrajes, se entregaran con linea blanca y cortinados, garaje opcional, apto para profesionales.Consultenos!! ID: 162.2.704",Apartamentos en Roosevelt,https://thumbs4.properati.com/4/VZLTL83vQAJ2OrgTJX7u_aRBgSc=/trim/198x0/smart/filters:strip_icc()/www.puntahoy.com/imgs/162/G/inm_704_1.jpg
500,sell,apartment,Martínez,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,Argentina,Bs.As. G.B.A. Zona Norte,3430813.0,,,,167000.0,USD,2946631.5,167000.0,59.0,59.0,2830.5084745762706,2830.5084745762706,1.0,,,http://www.properati.com.ar/15ew6_venta_departamento_martinez_rodriguez-pena_0_baulera_lavadero_garage_placard_estrenar_ros-artayeta-propiedades-san-isidro-alejandro-ros-artayeta-csi-4974,"Excelente Departamento con Cochera Descubierta (se puede cambiar) a ""ESTRENAR"" listo para entregar.Es un 2 Ambientes Muy Amplio. Ubicado a 100 mts del centro de Martinez y a 50 mts de la Av Santa Fe.Linving comedor muy amplio con cocina semi integrada con barra. Lavadero. Dormitorio con Placard, y BaÃ±o CompletoCuenta con un total de 22 unidades de 2 y 3 ambientes. Todos los departamentos poseen excelente iluminaciÃ³n y ventilaciÃ³n.Los revestimientos son porcelanatos de primera calidad rectificados y pulidos. La griferÃ­a es marca FV y los artefactos sanitarios lÃ­nea Roca. Aberturas en aluminio anodizado natural. El revestimiento exterior es revoque sÃ­mil piedra y paneles de aluminio anodizado. Cuenta con cocheras en dos niveles, bauleras y fondo de lote parquizado.","Departamento 59m² con Cochera, San Isidro, Martínez, por U$S 167.000",https://thumbs4.properati.com/8/yQg9z30YUFt_vBzuO6wUVyDpD-w=/trim/198x0/smart/filters:strip_icc()/sistemadixon.com/get/img_properati.php%3Fc=73200361&n=0&w=800&h=600
